geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,accessibility_index,pop_density_per_sq_km,ZONE_NAME,WARD_NO
"POLYGON ((75.72885136844596 26.890253116462624, 75.72890931375228 26.89928111296225, 75.73897862757897 26.899228789107298, 75.73891988197971 26.89020081295092, 75.72885136844596 26.890253116462624))",POINT (75.73391479794095 26.894741049025892),,3781030614,POINT (573393.2854922421 2975206.3812923217),5481831869.0,CHITRAKUT NAGAR,AC2,685,11.416666643833333,10.0,9.0,20.41666664383333,1.4693877567453564,0.5,0.7346938783726782,2634.526421058386,JHOTWARA ANSIK,12
"POLYGON ((75.72890931375228 26.89928111296225, 75.72896728627694 26.90830909780368, 75.73903740077242 26.908256753602327, 75.73897862757897 26.899228789107298, 75.72890931375228 26.89928111296225))",POINT (75.73397315709688 26.903769029559236),,8146640646,POINT (572449.0385388383 2975821.864296606),3783281467.0,CHITRKOOT PULIYA,AC1,1209,20.1499999597,16.0,12.0,32.1499999597,0.9331259731758936,0.5,0.4665629865879468,7040.169507426792,JHOTWARA ANSIK,13
"POLYGON ((75.72896728627694 26.90830909780368, 75.72902528602924 26.917337070984193, 75.7390962015695 26.91728470643329, 75.73903740077242 26.908256753602327, 75.72896728627694 26.90830909780368))",POINT (75.73403154366375 26.912796998431446),,3779534314,POINT (572496.4862602763 2977254.7955234586),2393622921.0,BAJRI MANDI,14,735,12.2499999755,15.0,11.5,23.7499999755,1.2631578960398893,0.5,0.6315789480199446,9560.825432003918,JHOTWARA ANSIK,11
"POLYGON ((75.72902528602924 26.917337070984193, 75.7290833130185 26.926365032501078, 75.73915502997968 26.92631264759747, 75.7390962015695 26.91728470643329, 75.72902528602924 26.917337070984193))",POINT (75.73408995765095 26.921824955639803),,3790077466,POINT (572534.3913507361 2977809.8458949495),3779534714.0,PANCHAYALA PULIYA,14,603,10.0499999799,15.0,11.5,21.5499999799,1.3921113702079553,0.5,0.6960556851039776,12623.856464904875,VIDHYADHAR NAGAR,10
"POLYGON ((75.7290833130185 26.926365032501078, 75.72914136725407 26.935392982351637, 75.73921388601245 26.935340577092166, 75.73915502997968 26.92631264759747, 75.7290833130185 26.926365032501078))",POINT (75.7341483990679 26.93085290118162),,7070968558,POINT (572503.928735047 2979199.5753864986),3790077932.0,KHIRNI PHATAK PULIYA,"6A, 7",1216,20.266666626133333,8.0,8.0,28.266666626133333,1.0613207562388751,1.0,1.0613207562388751,12623.856464904875,VIDHYADHAR NAGAR,10
"POLYGON ((75.72914136725407 26.935392982351637, 75.72919944874532 26.94442092053316, 75.73927276967726 26.944368494914674, 75.73921388601245 26.935340577092166, 75.72914136725407 26.935392982351637))",POINT (75.73420686792402 26.939880835054186),,3790078345,POINT (573133.4700057367 2980581.2837099917),3955673819.0,JOSHI MARG,"AC2, 24",787,13.116666640433332,10.0,9.0,22.116666640433333,1.3564431063564744,0.5,0.6782215531782372,12623.856464904875,VIDHYADHAR NAGAR,10
"POLYGON ((75.72919944874532 26.94442092053316, 75.72925755750158 26.953448847042957, 75.7393316809836 26.9533964010623, 75.73927276967726 26.944368494914674, 75.72919944874532 26.94442092053316))",POINT (75.73426536422866 26.94890875725479),,3955673899,POINT (573133.4700057367 2980581.2837099917),3955673819.0,JOSHI MARG,"AC2, 24",740,12.333333308666669,10.0,9.0,21.333333308666667,1.4062500016259765,0.5,0.7031250008129882,4127.213848731749,,
"POLYGON ((75.72925755750158 26.953448847042957, 75.72931569353219 26.96247676187832, 75.73939061994096 26.962424295532333, 75.7393316809836 26.9533964010623, 75.72925755750158 26.953448847042957))",POINT (75.73432388799131 26.95793666778075),,3963384392,POINT (573043.0594942322 2982111.454963078),3901285130.0,BY PASS,1A,186,3.0999999938,20.0,14.0,17.0999999938,1.7543859655483738,0.5,0.8771929827741869,9560.825432003918,JHOTWARA ANSIK,11
"POLYGON ((75.72931569353219 26.96247676187832, 75.72937385684655 26.971504665036555, 75.73944958655885 26.971452178322064, 75.73939061994096 26.962424295532333, 75.72931569353219 26.96247676187832))",POINT (75.73438243922135 26.966964566629347),,3937070827,POINT (573043.0594942322 2982111.454963078),3901285130.0,BY PASS,1A,1382,23.033333287266665,20.0,14.0,37.033333287266665,0.8100810091084897,0.5,0.4050405045542448,4127.213848731749,,
"POLYGON ((75.72937385684655 26.971504665036555, 75.729432047454 26.98053255651498, 75.7395085808467 26.98048004942882, 75.73944958655885 26.971452178322064, 75.72937385684655 26.971504665036555))",POINT (75.73444101792823 26.975992453797897),,8634916599,POINT (573043.0594942322 2982111.454963078),3901285130.0,BY PASS,1A,2118,35.2999999294,20.0,14.0,49.2999999294,0.6085192706483055,0.5,0.3042596353241527,4127.213848731749,,
"POLYGON ((75.729432047454 26.98053255651498, 75.7294902653639 26.98956043631087, 75.73956760281409 26.989507908849877, 75.7395085808467 26.98048004942882, 75.729432047454 26.98053255651498))",POINT (75.7344996241214 26.98502032928369),,4757480809,POINT (574880.0556134811 2983158.85651114),4725277418.0,DADI KA PHATAK,9A,2713,45.21666657623333,8.0,8.0,53.21666657623333,0.5637331672592597,1.0,0.5637331672592597,4127.213848731749,,
"POLYGON ((75.72954851058569 26.998588304421542, 75.72960678312873 27.00761616084431, 75.73968572982547 27.007563592624155, 75.7396266524705 26.998535756582548, 75.72954851058569 26.998588304421542))",POINT (75.73461691900434 27.003076045196245),,4737933242,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,3551,59.183333214966666,20.0,14.0,73.18333321496667,0.4099294017106168,0.5,0.2049647008553084,4127.213848731749,,
"POLYGON ((75.72960678312873 27.00761616084431, 75.7296650830024 27.016644005576467, 75.7397448348885 27.016591416971966, 75.73968572982547 27.007563592624155, 75.72960678312873 27.00761616084431))",POINT (75.734675607713 27.012103885617613),,8559935451,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,3711,61.8499998763,20.0,14.0,75.84999987629999,0.3955174693332302,0.5,0.1977587346666151,4127.213848731749,,
"POLYGON ((75.73827549890625 26.790892306355847, 75.73833394159175 26.79992041060826, 75.74839444535067 26.799867595704402, 75.74833520650779 26.790839512039245, 75.73827549890625 26.790892306355847))",POINT (75.74333477309085 26.79538004694446),,11217562441,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2484,41.3999999172,20.0,14.0,55.3999999172,0.5415162462967066,0.5,0.2707581231483533,4127.213848731749,,
"POLYGON ((75.73833394159175 26.79992041060826, 75.73839241176783 26.808948503229168, 75.74845371205859 26.808895667734873, 75.74839444535067 26.799867595704402, 75.73833394159175 26.79992041060826))",POINT (75.74339362769393 26.80440813512185),,6735090968,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2967,49.4499999011,20.0,14.0,63.4499999011,0.4728132395076632,0.5,0.2364066197538316,4127.213848731749,,
"POLYGON ((75.73839241176783 26.808948503229168, 75.73845090944386 26.817976584215838, 75.74851300664106 26.81792372812793, 75.74845371205859 26.808895667734873, 75.73839241176783 26.808948503229168))",POINT (75.74345250997956 26.8134362116648),,10316317809,POINT (576754.2222266601 2966394.431430742),9819499368.0,ANANDAM MANGLAM,34,3700,61.66666654333333,15.0,11.5,73.16666654333332,0.4100227797344348,0.5,0.2050113898672174,4127.213848731749,,
"POLYGON ((75.73845090944386 26.817976584215838, 75.73850943462928 26.827004653565563, 75.7485723291076 26.826951776880858, 75.74851300664106 26.81792372812793, 75.73845090944386 26.817976584215838))",POINT (75.74351141995717 26.822464276570567),,9926992286,POINT (574322.9174512353 2969239.9680055985),9798312119.0,PATRAKAR COLONY,23,3706,61.76666654313333,120.0,64.0,125.76666654313334,0.2385369734651518,0.5,0.1192684867325759,4127.213848731749,,
"POLYGON ((75.73856798733344 26.836032711275617, 75.73862656756577 26.845060757343294, 75.74869105773104 26.845007839455473, 75.74863167946775 26.83597981399095, 75.73856798733344 26.836032711275617))",POINT (75.74362932302624 26.84052037145971),,11199833021,POINT (574322.9174512353 2969239.9680055985),9798312119.0,PATRAKAR COLONY,23,740,12.333333308666669,120.0,64.0,76.33333330866667,0.3930131005636811,0.5,0.1965065502818405,4127.213848731749,,
"POLYGON ((75.73862656756577 26.845060757343294, 75.7386851753357 26.854088791765864, 75.748750463907 26.854035853271707, 75.74869105773104 26.845007839455473, 75.73862656756577 26.845060757343294))",POINT (75.74368831613661 26.84954840143765),,11199713034,POINT (574677.6677965648 2969687.677473624),3779215693.0,BABA PARADISE,23,1109,18.483333296366663,120.0,64.0,82.48333329636667,0.3637098405347966,0.5,0.1818549202673983,4127.213848731749,SANGANER,29
"POLYGON ((75.7386851753357 26.854088791765864, 75.73874381065264 26.863116814540618, 75.7488098980052 26.86306385543696, 75.748750463907 26.854035853271707, 75.7386851753357 26.854088791765864))",POINT (75.74374733697687 26.85857641976755),,3789954067,POINT (575009.0235330012 2971290.332727021),3779262229.0,ARAWALI PATH,23,1200,19.99999996,120.0,64.0,83.99999996,0.3571428573129251,0.5,0.1785714286564625,4127.213848731749,SANGANER,29
"POLYGON ((75.73874381065264 26.863116814540618, 75.738802473526 26.87214482566486, 75.74886936003519 26.872091845948482, 75.7488098980052 26.86306385543696, 75.73874381065264 26.863116814540618))",POINT (75.7438063855565 26.86760442644669),,3788543129,POINT (574999.4684131983 2972427.6289164224),3783124425.0,SWARAN PATH,23,1417,23.61666661943333,120.0,64.0,87.61666661943333,0.3424006088967782,0.5,0.1712003044483891,4127.213848731749,SANGANER,29
"POLYGON ((75.738802473526 26.87214482566486, 75.73886116396521 26.881172825135856, 75.74892885000651 26.881119824803587, 75.74886936003519 26.872091845948482, 75.738802473526 26.87214482566486))",POINT (75.74386546188497 26.876632421472358),,6968198686,POINT (573803.4524460689 2973360.8589845444),3787303987.0,DHARAM KATA,"7, AC1, 32",373,6.216666654233333,8.0,8.0,14.216666654233332,2.1101992984457314,1.0,2.1101992984457314,4127.213848731749,SANGANER,29
"POLYGON ((75.73886116396521 26.881172825135856, 75.73891988197971 26.89020081295092, 75.74898836792876 26.890147791999567, 75.74892885000651 26.881119824803587, 75.73886116396521 26.881172825135856))",POINT (75.74392456597178 26.88566040484185),,2696139411,POINT (573510.1039147414 2973808.3008958157),8064587234.0,SUNDAR NAGAR,"AC1, 32",396,6.599999986799999,16.0,12.0,18.5999999868,1.6129032269510926,0.5,0.8064516134755463,7982.795325819863,JHOTWARA ANSIK,14
"POLYGON ((75.73891988197971 26.89020081295092, 75.73897862757897 26.899228789107298, 75.74904791381145 26.89917574753368, 75.74898836792876 26.890147791999567, 75.73891988197971 26.89020081295092))",POINT (75.74398369782645 26.89468837655245),,3659486460,POINT (573612.7511290594 2974581.6097293925),3659486234.0,DCM,"7, AC2, 1, 26, 18",662,11.033333311266666,8.0,8.0,19.033333311266663,1.5761821384298291,1.0,1.5761821384298291,7982.795325819863,JHOTWARA ANSIK,14
"POLYGON ((75.73897862757897 26.899228789107298, 75.73903740077242 26.908256753602327, 75.74910748766423 26.908203691403237, 75.74904791381145 26.89917574753368, 75.73897862757897 26.899228789107298))",POINT (75.7440428574585 26.903716336601445),,3659486783,POINT (573840.2258167132 2976858.872763554),8669449196.0,AMARPALI CIRCLE,7,1011,16.8499999663,8.0,8.0,24.8499999663,1.2072434624017747,1.0,1.2072434624017747,7040.169507426792,JHOTWARA ANSIK,13
"POLYGON ((75.73903740077242 26.908256753602327, 75.7390962015695 26.91728470643329, 75.74916708949665 26.917231623605534, 75.74910748766423 26.908203691403237, 75.73903740077242 26.908256753602327))",POINT (75.74410204487742 26.912744284986132),,3779459374,POINT (573840.2258167132 2976858.872763554),8669449196.0,AMARPALI CIRCLE,7,207,3.4499999931,8.0,8.0,11.4499999931,2.620087337823459,1.0,2.620087337823459,9560.825432003918,JHOTWARA ANSIK,11
"POLYGON ((75.7390962015695 26.91728470643329, 75.73915502997968 26.92631264759747, 75.74922671931829 26.92625954413786, 75.74916708949665 26.917231623605534, 75.7390962015695 26.91728470643329))",POINT (75.74416126009275 26.921772221703797),,8129741912,POINT (574007.3830804934 2978201.9127293467),4780334617.0,KHATIPURA,"6A, 7, AC2, 14, AC8, 18",277,4.616666657433333,8.0,8.0,12.616666657433331,2.3778071351615657,1.0,2.3778071351615657,7040.169507426792,JHOTWARA ANSIK,13
"POLYGON ((75.73915502997968 26.92631264759747, 75.73921388601245 26.935340577092166, 75.74928637713876 26.935287452997493, 75.74922671931829 26.92625954413786, 75.73915502997968 26.92631264759747))",POINT (75.74422050311402 26.93080014675174),,8642261851,POINT (573791.3127059093 2979370.3458554978),3789915939.0,LAL MANDIR,"6A, 7",2029,33.81666659903333,8.0,8.0,41.81666659903333,0.7174172988885131,1.0,0.7174172988885131,12623.856464904875,VIDHYADHAR NAGAR,10
"POLYGON ((75.73921388601245 26.935340577092166, 75.73927276967726 26.944368494914674, 75.74934606296766 26.94431535018174, 75.74928637713876 26.935287452997493, 75.73921388601245 26.935340577092166))",POINT (75.74427977395077 26.93982806012725),,3783155627,POINT (573776.084767208 2980086.368740188),3783155662.0,RAM NAGAR,"6A, AC2, 14, 24, 10B",174,2.8999999942,10.0,9.0,11.8999999942,2.521008404590072,0.5,1.2605042022950357,4127.213848731749,,
"POLYGON ((75.73927276967726 26.944368494914674, 75.7393316809836 26.9533964010623, 75.74940577681461 26.953343235687893, 75.74934606296766 26.94431535018174, 75.73927276967726 26.944368494914674))",POINT (75.7443390726125 26.948855961827636),,3901285570,POINT (573849.5317572036 2980494.204117733),3901285136.0,JHOTWARA KANTA,"6A, AC2, 14, 24, 10B",496,8.266666650133333,10.0,9.0,17.26666665013333,1.737451739115398,0.5,0.868725869557699,4127.213848731749,,
"POLYGON ((75.7393316809836 26.9533964010623, 75.73939061994096 26.962424295532333, 75.74946551868922 26.96237110951326, 75.74940577681461 26.953343235687893, 75.7393316809836 26.9533964010623))",POINT (75.74439839910883 26.95788385185018),,4734183205,POINT (573549.1722351026 2981825.529939274),8044761439.0,LAXMI NAGAR,1A,674,11.233333310866666,20.0,14.0,25.233333310866666,1.1889035677692483,0.5,0.5944517838846242,4127.213848731749,,
"POLYGON ((75.73939061994096 26.962424295532333, 75.73944958655885 26.971452178322064, 75.74952528860113 26.971398971655123, 75.74946551868922 26.96237110951326, 75.73939061994096 26.962424295532333))",POINT (75.74445775344925 26.966911730192187),,4723791458,POINT (574880.0556134811 2983158.85651114),4725277418.0,DADI KA PHATAK,9A,1673,27.883333277566667,8.0,8.0,35.88333327756666,0.8360427323722244,1.0,0.8360427323722244,4127.213848731749,,
"POLYGON ((75.73944958655885 26.971452178322064, 75.7395085808467 26.98048004942882, 75.7495850865599 26.980426822110793, 75.74952528860113 26.971398971655123, 75.73944958655885 26.971452178322064))",POINT (75.74451713564336 26.975939596850957),,11586732597,POINT (574880.0556134811 2983158.85651114),4725277418.0,DADI KA PHATAK,9A,1560,25.999999948,8.0,8.0,33.999999948,0.8823529425259516,1.0,0.8823529425259516,4127.213848731749,,
"POLYGON ((75.7395085808467 26.98048004942882, 75.73956760281409 26.989507908849877, 75.74964491257525 26.98945466087757, 75.7495850865599 26.980426822110793, 75.7395085808467 26.98048004942882))",POINT (75.74457654570071 26.984967451823778),,4757330967,POINT (574880.0556134811 2983158.85651114),4725277418.0,DADI KA PHATAK,9A,2280,37.999999924,8.0,8.0,45.999999924,0.652173914120983,1.0,0.652173914120983,4127.213848731749,,
"POLYGON ((75.73956760281409 26.989507908849877, 75.7396266524705 26.998535756582548, 75.74970476665678 26.998482487952742, 75.74964491257525 26.98945466087757, 75.73956760281409 26.989507908849877))",POINT (75.74463598363089 26.993995295107975),,4752558295,POINT (576489.6222190196 2986361.3780941605),2106356164.0,VKI NO. 14,1,3110,51.83333322966666,20.0,14.0,65.83333322966666,0.4556962032492229,0.5,0.2278481016246114,4127.213848731749,,
"POLYGON ((75.7396266524705 26.998535756582548, 75.73968572982547 27.007563592624155, 75.74976464881414 27.007510303333632, 75.74970476665678 26.998482487952742, 75.7396266524705 26.998535756582548))",POINT (75.74469544944346 27.003023126700835),,3778075350,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,2948,49.133333235066665,20.0,14.0,63.133333235066665,0.4751847948262116,0.5,0.2375923974131058,4127.213848731749,,
"POLYGON ((75.73968572982547 27.007563592624155, 75.7397448348885 27.016591416971966, 75.74982455905699 27.016538107017514, 75.74976464881414 27.007510303333632, 75.73968572982547 27.007563592624155))",POINT (75.744754943148 27.012050946599665),,3778023438,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,2996,49.93333323346666,20.0,14.0,63.93333323346666,0.4692387911396452,0.5,0.2346193955698226,4127.213848731749,,
"POLYGON ((75.74827599552046 26.781811416742126, 75.74833520650779 26.790839512039245, 75.75839488625384 26.79078600335692, 75.75833487949293 26.781757928922385, 75.74827599552046 26.781811416742126))",POINT (75.75333524194548 26.786298805996996),,10008922285,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2628,43.7999999124,20.0,14.0,57.7999999124,0.5190311426551406,0.5,0.2595155713275703,4127.213848731749,,
"POLYGON ((75.74833520650779 26.790839512039245, 75.74839444535067 26.799867595704402, 75.75845492124456 26.79981406615626, 75.75839488625384 26.79078600335692, 75.74833520650779 26.790839512039245))",POINT (75.75339486484094 26.79532688508118),,11617894412,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2120,35.33333326266666,20.0,14.0,49.33333326266666,0.6081081089791819,0.5,0.3040540544895909,4858.185723197913,SANGANER,31
"POLYGON ((75.74839444535067 26.799867595704402, 75.74845371205859 26.808895667734873, 75.7585149844748 26.808842117317706, 75.75845492124456 26.79981406615626, 75.74839444535067 26.799867595704402))",POINT (75.75345451578387 26.804354952530446),,11124396688,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2535,42.2499999155,20.0,14.0,56.2499999155,0.5333333341345186,0.5,0.2666666670672593,4858.185723197913,SANGANER,31
"POLYGON ((75.74845371205859 26.808895667734873, 75.74851300664106 26.81792372812793, 75.75857507595416 26.817870156838516, 75.7585149844748 26.808842117317706, 75.74845371205859 26.808895667734873))",POINT (75.75351419478388 26.813383008342058),,7078805142,POINT (576754.2222266601 2966394.431430742),9819499368.0,ANANDAM MANGLAM,34,2818,46.96666657273333,15.0,11.5,58.46666657273333,0.5131128856590377,0.5,0.2565564428295188,4858.185723197913,SANGANER,31
"POLYGON ((75.74851300664106 26.81792372812793, 75.7485723291076 26.826951776880858, 75.75863519569232 26.82689818471598, 75.75857507595416 26.817870156838516, 75.74851300664106 26.81792372812793))",POINT (75.7535739018505 26.8224110525133),,3965465033,POINT (576773.7330979183 2966552.613831591),3792276828.0,RAMPURA FATAK,34,1983,33.0499999339,15.0,11.5,44.5499999339,0.6734006743998157,0.5,0.3367003371999078,4858.185723197913,SANGANER,31
"POLYGON ((75.7485723291076 26.826951776880858, 75.74863167946775 26.83597981399095, 75.75869534369892 26.83592620094738, 75.75863519569232 26.82689818471598, 75.7485723291076 26.826951776880858))",POINT (75.75363363699337 26.831439085041445),,8980299481,POINT (574322.9174512353 2969239.9680055985),9798312119.0,PATRAKAR COLONY,23,2177,36.28333326076667,120.0,64.0,100.28333326076668,0.2991524017454727,0.5,0.1495762008727363,4127.213848731749,,
"POLYGON ((75.74863167946775 26.83597981399095, 75.74869105773104 26.845007839455473, 75.75875551998361 26.844954205529987, 75.75869534369892 26.83592620094738, 75.74863167946775 26.83597981399095))",POINT (75.75369340022205 26.840467105923786),,11104154863,POINT (574322.9174512353 2969239.9680055985),9798312119.0,PATRAKAR COLONY,23,824,13.733333305866664,120.0,64.0,77.73333330586667,0.3859348200334521,0.5,0.192967410016726,4127.213848731749,SANGANER,29
